Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1974-75,22,SSL,ABA,C,80,NA,30.8,5.5,11.7,0.467,0,0.1,0.222,5.5,11.6,0.47,0.469,2.3,2.9,0.786,3.5,6.7,10.2,3.6,1.1,0.8,2.6,3.8,13.2
1975-76,23,TOT,ABA,PF-C,86,NA,33.3,7.2,15.7,0.461,0,0.2,0.167,7.2,15.4,0.465,0.462,2.5,3.3,0.767,3.5,7.8,11.3,2.6,0.9,0.7,3.5,3.9,17
1975-76,23,SSL,ABA,C,28,NA,38,9,19.6,0.46,0,0.4,0,9,19.2,0.469,0.46,2.4,3.3,0.731,3.8,11.3,15.1,2.8,0.7,0.8,4,3.7,20.4
1975-76,23,KEN,ABA,PF,58,NA,31,6.3,13.8,0.461,0.1,0.1,0.429,6.3,13.6,0.461,0.463,2.6,3.3,0.784,3.3,6.2,9.4,2.5,1,0.6,3.2,3.9,15.3
1976-77,24,POR,NBA,PF,79,NA,36.2,8,17.2,0.466,NA,NA,NA,8,17.2,0.466,0.466,4.2,5.5,0.765,3.4,7.9,11.4,2.9,1.1,0.7,NA,3.7,20.2
1977-78,25,POR,NBA,PF,68,NA,31.2,6.7,14.5,0.458,NA,NA,NA,6.7,14.5,0.458,0.458,3,4,0.767,2.7,6.4,9.1,2.5,0.9,0.8,2.8,3.3,16.4
1978-79,26,POR,NBA,PF,69,NA,35.7,8.2,17.5,0.47,NA,NA,NA,8.2,17.5,0.47,0.47,3.9,5,0.783,2.8,7.6,10.4,3.1,1,1.2,3.4,3.7,20.4
1979-80,27,TOT,NBA,PF,63,NA,29.9,5.9,12.9,0.456,0,0.1,0.222,5.9,12.8,0.459,0.458,2.8,3.8,0.749,2.3,6.3,8.5,3.3,0.7,1,3.5,3.5,14.7
1979-80,27,POR,NBA,PF,41,NA,28.7,5.9,13.5,0.44,0,0.1,0.4,5.9,13.3,0.441,0.442,2.4,3.3,0.73,2.1,5.9,7.9,3,0.6,0.9,3.6,3.4,14.3
1979-80,27,NJN,NBA,PF,22,NA,32.2,5.8,11.9,0.49,0,0.2,0,5.8,11.7,0.498,0.49,3.6,4.6,0.775,2.6,7,9.6,3.8,0.9,1.2,3.2,3.7,15.2
1980-81,28,NJN,NBA,PF,68,NA,31.8,5.9,12.3,0.484,0,0,0,5.9,12.3,0.485,0.484,2.8,3.7,0.752,2.3,6.2,8.5,2.5,0.8,0.9,2.6,3.8,14.7
1981-82,29,NYK,NBA,PF,80,74,33.4,6.3,12.5,0.504,0,0,0,6.3,12.5,0.506,0.504,3.2,4.4,0.725,3.4,7.9,11.3,2.2,0.9,0.9,2.2,3.9,15.8
1982-83,30,PHO,NBA,PF,77,71,33.6,6.4,13.6,0.474,0,0,0.333,6.4,13.5,0.474,0.474,3.6,4.6,0.781,2.6,7.8,10.4,2.8,0.7,0.6,2.9,3.6,16.5
1983-84,31,PHO,NBA,PF,75,69,30.8,6,12.1,0.497,0,0.1,0,6,12,0.499,0.497,3.9,5.1,0.765,2.8,6.9,9.7,2.7,0.7,0.5,2.4,3.1,15.9
1984-85,32,PHO,NBA,PF,63,22,26.5,5.5,11.5,0.476,0,0.1,0,5.5,11.5,0.479,0.476,2.4,3.2,0.75,2.2,6.7,8.8,2.3,0.6,0.3,2.4,2.9,13.4
1985-86,33,LAL,NBA,PF,77,8,22.7,3.9,8.5,0.462,0,0,0.5,3.9,8.5,0.462,0.463,2.3,3,0.783,2.1,5.2,7.4,1.1,0.6,0.3,1.6,3.3,10.2
1986-87,34,SEA,NBA,PF,63,0,17.8,2.8,6.2,0.451,0,0.1,0,2.8,6.1,0.457,0.451,2.4,3,0.802,1.4,3.5,4.9,1,0.5,0.3,1.2,2.7,7.9
1987-88,35,POR,NBA,PF,73,0,16.3,2.3,5.1,0.45,0,0,0,2.3,5.1,0.454,0.45,1.5,2,0.736,1.4,2.9,4.3,1.3,0.5,0.1,1,2.6,6.1
Career,NA,,TOT,,1021,244,29.5,5.8,12.3,0.471,0,0.1,0.143,5.8,12.3,0.473,0.472,2.9,3.8,0.765,2.6,6.5,9.1,2.4,0.8,0.6,2.5,3.4,14.6
,NA,,NBA,,855,244,29,5.7,12,0.473,0,0.1,0.111,5.7,12,0.474,0.473,3,4,0.763,2.5,6.3,8.8,2.3,0.7,0.6,2.3,3.4,14.4
,NA,,ABA,,166,NA,32.1,6.4,13.8,0.463,0,0.2,0.185,6.3,13.6,0.467,0.465,2.4,3.1,0.775,3.5,7.3,10.8,3.1,1,0.7,3,3.8,15.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,POR,NBA,,330,0,29.7,6.3,13.6,0.461,0,0.1,0.25,6.2,13.5,0.461,0.461,3.1,4.1,0.763,2.5,6.2,8.7,2.5,0.8,0.7,2.6,3.3,15.6
3 seasons,NA,PHO,NBA,,215,162,30.5,6,12.5,0.482,0,0.1,0.083,6,12.4,0.484,0.482,3.4,4.4,0.768,2.5,7.1,9.7,2.6,0.7,0.5,2.6,3.2,15.4
2 seasons,NA,SSL,ABA,,108,NA,32.7,6.4,13.8,0.465,0,0.2,0.1,6.4,13.6,0.47,0.465,2.3,3,0.77,3.6,7.9,11.5,3.4,1,0.8,3,3.8,15.1
2 seasons,NA,NJN,NBA,,90,NA,31.9,5.9,12.2,0.485,0,0.1,0,5.9,12.1,0.488,0.485,3,4,0.758,2.3,6.4,8.7,2.8,0.8,1,2.7,3.8,14.8
1 season,NA,NYK,NBA,,80,74,33.4,6.3,12.5,0.504,0,0,0,6.3,12.5,0.506,0.504,3.2,4.4,0.725,3.4,7.9,11.3,2.2,0.9,0.9,2.2,3.9,15.8
1 season,NA,LAL,NBA,,77,8,22.7,3.9,8.5,0.462,0,0,0.5,3.9,8.5,0.462,0.463,2.3,3,0.783,2.1,5.2,7.4,1.1,0.6,0.3,1.6,3.3,10.2
1 season,NA,SEA,NBA,,63,0,17.8,2.8,6.2,0.451,0,0.1,0,2.8,6.1,0.457,0.451,2.4,3,0.802,1.4,3.5,4.9,1,0.5,0.3,1.2,2.7,7.9
1 season,NA,KEN,ABA,,58,NA,31,6.3,13.8,0.461,0.1,0.1,0.429,6.3,13.6,0.461,0.463,2.6,3.3,0.784,3.3,6.2,9.4,2.5,1,0.6,3.2,3.9,15.3
